time_s,dt_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,distance_m,speed_m_s,true_anomaly_rad,specific_energy_J_kg,area_rate_m2_s,energy_drift_pct,angular_momentum_drift_pct,semi_major_axis_m_live,eccentricity_live,inclination_deg_live,raan_deg_live,arg_periapsis_deg_live,period_days_live
541200.0,600.0,-42429239476.64008,140851634979.0916,112395.68103290921,-29008.312167583867,-8703.64621798513,-0.015774556823773066,147103429182.99005,30286.009801684177,0.06656026642453482,-443579743.27189744,2227586617993395.0,-0.00025086997803134414,-0.00012129830414494739,149597511860.5207,0.016707745104185965,5.0869435897894064e-05,346.6917001850187,116.25819091412333,365.24951316147747
541800.0,600.0,-42446644145.4812,140846411734.34293,112386.21435606891,-29007.25041865787,-8707.169544837365,-0.01578103243027204,147103449066.39856,30286.00573881565,0.06668372081942958,-443579744.3729278,2227586615321739.0,-0.0002511181934037966,-0.0001214182389990063,149597511489.1976,0.016707742607612222,5.0869435897894064e-05,346.68985581949556,116.26003797574823,365.24951180157274
542400.0,600.0,-42464048177.14248,140841186375.6378,112376.7437939929,-29006.18823479075,-8710.692739572396,-0.01578750760949698,147103468986.59747,30286.001668507324,0.0668071751579608,-443579745.473657,2227586612650817.5,-0.0002513663408914042,-0.0001215381408802011,149597511117.97607,0.016707740111604683,5.0869435897894064e-05,346.6880123660969,116.26188412465707,365.24951044203993
543000.0,600.0,-42481451571.36295,140835958903.05545,112367.26934693752,-29005.125615999594,-8714.215802134804,-0.015793982361406448,147103488943.58636,30285.99759075927,0.06693062944007915,-443579746.57408565,2227586609980630.2,-0.00025161442061510177,-0.00012165800979975466,149597510746.85593,0.01670773761616283,5.0869435897894064e-05,346.68616982470786,116.26372936096436,365.2495090828785
543600.0,600.0,-42498854327.881676,140830729316.67523,112357.79101515921,-29004.062562301508,-8717.738732469172,-0.01580045668595902,147103508937.36496,30285.993505571554,0.06705408366573803,-443579747.6742135,2227586607311177.0,-0.0002518624325345778,-0.00012177784576888986,149597510375.8372,0.01670773512128666,5.0869435897894064e-05,346.6843281952137,116.26557368478505,365.2495077240883
544200.0,600.0,-42516256446.43771,140825497616.5765,112348.30879891438,-29002.999073713592,-8721.261530520085,-0.015806930583113277,147103528967.93292,30285.989412944244,0.06717753783487636,-443579748.7740408,2227586604642458.0,-0.0002521103766901439,-0.0001218976487763838,149597510004.91986,0.01670773262697616,5.0869435897894064e-05,346.68248747749954,116.26741709623492,365.2495063656697
544800.0,600.0,-42533657926.770134,140820263802.83862,112338.82269845948,-29001.935150252964,-8724.784196232134,-0.01581340405282781,147103549035.28995,30285.985312877412,0.06730099194746195,-443579749.87356716,2227586601974473.2,-0.00025235825300117676,-0.00012201741882223653,149597509634.104,0.016707730133231735,5.0869435897894064e-05,346.68064767145046,116.26925959542807,365.24950500762253
545400.0,600.0,-42551058768.61801,140815027875.54105,112329.332714051,-29000.870791936744,-8728.306729549908,-0.01581987709506123,147103569139.4357,30285.981205371136,0.0674244460034303,-443579750.9727924,2227586599307223.0,-0.00025260606142736466,-0.00012213715589522511,149597509263.3897,0.01670772764005402,5.0869435897894064e-05,346.6788087769515,116.27110118248079,365.24950364994737
546000.0,600.0,-42568458971.72045,140809789834.76318,112319.83884594541,-28999.80599878206,-8731.829130417998,-0.015826349709772144,147103589280.36987,30285.977090425466,0.067547900002739,-443579752.071717,2227586596640707.2,-0.0002528538020896427,-0.00012225685999534957,149597508892.77676,0.016707725147441677,5.087660010268952e-05,346.6769707938876,116.27294185750738,365.24950229264346
546600.0,600.0,-42585858535.81654,140804549680.58456,112310.34109439926,-28998.74077080605,-8735.351398781002,-0.015832821896919178,147103609458.09213,30285.97296804048,0.06767135394533716,-443579753.1703406,2227586593974925.2,-0.00025310147488051294,-0.00012237653115627854,149597508522.26538,0.016707722655395746,5.087660010268952e-05,346.67513372214387,116.27478162062359,365.24950093571147
547200.0,600.0,-42603257460.64542,140799307413.0847,112300.8394596691,-28997.675108025855,-8738.873534583516,-0.01583929365646097,147103629672.60208,30285.968838216253,0.06779480783117041,-443579754.26866376,2227586591309877.8,-0.000253349079947785,-0.0001224961693443434,149597508151.85532,0.016707720163915404,5.087660010268952e-05,346.6732975616052,116.27662047194455,365.2494995791505
547800.0,600.0,-42620655745.946175,140794063032.34308,112291.33394201151,-28996.609010458626,-8742.39553777014,-0.01584576498835616,147103649923.8995,30285.964700952853,0.06791826166019736,-443579755.3666856,2227586588645564.8,-0.0002535966170899004,-0.00012261577455954415,149597507781.54684,0.016707717673001946,5.087660010268952e-05,346.6714623121562,116.27845841158569,365.2494982229616
548400.0,600.0,-42638053391.45796,140788816538.43936,112281.82454168308,-28995.542478121522,-8745.917408285479,-0.0158522358925634,147103670211.98404,30285.96055625034,0.06804171543235336,-443579756.4644068,2227586585981986.2,-0.0002538440864412315,-0.00012273534680188073,149597507411.3398,0.01670771518265414,5.087660010268952e-05,346.66962797368194,116.2802954396628,365.2494968671443
549000.0,600.0,-42655450396.919914,140783567931.45312,112272.31125894042,-28994.475511031713,-8749.439146074135,-0.015858706369041364,147103690536.8553,30285.956404108794,0.06816516914760372,-443579757.5618272,2227586583319141.5,-0.00025409148798834094,-0.00012285488610502186,149597507041.2342,0.01670771269287275,5.087660010268952e-05,346.66779454606706,116.28213155629066,365.2494955116983
549600.0,600.0,-42672846762.07119,140778317211.46405,112262.79409404022,-28993.408109206368,-8752.960751080716,-0.01586517641774872,147103710898.51303,30285.952244528286,0.06828862280588142,-443579758.6589463,2227586580657032.2,-0.00025433882161029385,-0.00012297439239040728,149597506671.23022,0.016707710203658112,5.087660010268952e-05,346.6659620291963,116.28396676158593,365.24949415662456
550200.0,600.0,-42690242486.650955,140773064378.55182,112253.27304723913,-28992.34027266267,-8756.482223249832,-0.01587164603864415,147103731296.9569,30285.94807750887,0.0684120764071543,-443579759.7557646,2227586577995657.2,-0.00025458608742802517,-0.00012309386571415147,149597506301.32767,0.01670770771500928,5.08837632987972e-05,346.6641304229544,116.28580105566289,365.2494928019224
550800.0,600.0,-42707637570.398384,140767809432.79614,112243.74811879384,-28991.27200141781,-8760.003562526093,-0.015878115231686356,147103751732.18652,30285.94390305064,0.06853552995137133,-443579760.8522821,2227586575335016.8,-0.00025483328542809765,-0.0001232133060650315,149597505931.52655,0.016707705226927112,5.08837632987972e-05,346.66229972722584,116.28763443863727,365.2494914475916
551400.0,600.0,-42725032013.05266,140762552374.2768,112234.2193089611,-28990.203295488976,-8763.524768854117,-0.01588458399683404,147103772204.20166,30285.939721153652,0.0686589834384614,-443579761.94849813,2227586572675111.8,-0.00025508041546270187,-0.00012333271339815582,149597505561.82712,0.016707702739411946,5.08837632987972e-05,346.6604699418952,116.28946691062623,365.2494900936332
552000.0,600.0,-42742425814.352974,140757293203.07355,112224.68661799764,-28989.13415489338,-8767.045842178517,-0.015891052334045915,147103792713.00192,30285.93553181798,0.06878243686839304,-443579763.0444133,2227586570015941.5,-0.00025532747767964726,-0.00012345208774719313,149597505192.22916,0.016707700252463063,5.08837632987972e-05,346.6586410668471,116.2912984717441,365.2494887400465
552600.0,600.0,-42759818974.03853,140752031919.2662,112215.15004616024,-28988.06457964823,-8770.566782443915,-0.01589752024328071,147103813258.58698,30285.931335043693,0.06890589024111106,-443579764.1400274,2227586567357505.2,-0.0002555744720117477,-0.0001235714291458121,149597504822.73276,0.016707697766080925,5.08837632987972e-05,346.656813101966,116.29312912210699,365.24948738683173
553200.0,600.0,-42777211491.84855,140746768522.93463,112205.6095937057,-28986.994569770744,-8774.08758959493,-0.01590398772449716,147103833840.9565,30285.92713083086,0.0690293435565656,-443579765.23534054,2227586564699804.2,-0.000255821398499315,-0.00012369073753789822,149597504453.33783,0.016707695280265205,5.08837632987972e-05,346.65498604713633,116.29495886183076,365.24948603398855
553800.0,600.0,-42794603367.522255,140741503014.1587,112196.06526089084,-28985.924125278147,-8777.608263576189,-0.01591045477765401,147103854460.1102,30285.922919179553,0.06915279681469969,-443579766.3303526,2227586562042838.0,-0.0002560682571154745,-0.00012381001294589733,149597504084.04443,0.016707692795016084,5.08837632987972e-05,346.6531599022424,116.29678769103157,365.2494846815172
554400.0,600.0,-42811994600.79888,140736235393.0183,112186.51704797252,-28984.853246187675,-8781.128804332315,-0.01591692140271002,147103875116.04764,30285.91870008985,0.06927625001548363,-443579767.42506367,2227586559386606.5,-0.0002563150478736636,-0.0001239292553698094,149597503714.85257,0.016707690310333898,5.08837632987972e-05,346.6513346671686,116.29861560982415,365.2494833294177
555000.0,600.0,-42829385191.41768,140730965659.59348,112176.9649552076,-28983.781932516566,-8784.649211807939,-0.01592338759962395,147103895808.7686,30285.914473561814,0.06939970315884703,-443579768.5194736,2227586556731110.2,-0.0002565617707470077,-0.00012404846478718864,149597503345.76227,0.016707687826218415,5.089092548664305e-05,346.64951034179927,116.30044261832569,365.2494819776902
555600.0,600.0,-42846775139.1179,140725693813.96414,112167.40898285298,-28982.71018428207,-8788.16948594769,-0.015929853368354577,147103916538.2727,30285.91023959552,0.0695231562447323,-443579769.6135821,2227586554076349.2,-0.0002568084256548836,-0.00012416764119803508,149597502976.77362,0.0167076853426702,5.089092548664305e-05,346.64768692601854,116.30226871665279,365.24948062633496
556200.0,600.0,-42864164443.63882,140720419856.21036,112157.84913116558,-28981.638001501444,-8791.689626696203,-0.01593631870886069,147103937304.55963,30285.905998191036,0.06964660927311997,-443579770.7073896,2227586551422323.2,-0.0002570550127182262,-0.00012428678461357158,149597502607.88647,0.016707682859688676,5.089092548664305e-05,346.6458644197107,116.30409390491948,365.2494792753515
556800.0,600.0,-42881553104.7197,140715143786.4121,112148.28540040234,-28980.56538419195,-8795.209633998113,-0.01594278362110109,147103958107.62897,30285.90174934844,0.0697700622439419,-443579771.80089617,2227586548769032.0,-0.0002573015319370356,-0.00012440589504502105,149597502239.10083,0.01670768037727398,5.089092548664305e-05,346.64404282275973,116.30591818324281,365.24947792473967
557400.0,600.0,-42898941122.099846,140709865604.64954,112138.71779082026,-28979.492332370857,-8798.729507798058,-0.015949248105034574,147103978947.48053,30285.897493067794,0.06989351515714418,-443579772.894101,2227586546116476.2,-0.0002575479831366278,-0.0001245249724587148,149597501870.41696,0.016707677895426803,5.089092548664305e-05,346.64222213504996,116.30774155173954,365.2494765745007
558000.0,600.0,-42916328495.51855,140704585311.00275,112129.14630267631,-28978.418846055447,-8802.24924804068,-0.015955712160619966,147103999824.11386,30285.89322934918,0.07001696801268412,-443579773.98700494,2227586543464655.8,-0.0002577943664916867,-0.00012464401686587576,149597501501.83456,0.01670767541414653,5.089092548664305e-05,346.6404023564653,116.30956401052504,365.2494752246333
558600.0,600.0,-42933715224.71511,140699302905.55188,112119.57093622751,-28977.344925263,-8805.768854670621,-0.01596217578781609,147104020737.52866,30285.888958192663,0.07014042081050839,-443579775.0796076,2227586540813570.2,-0.0002580406819350263,-0.00012476302827772677,149597501133.35376,0.016707672933433306,5.089092548664305e-05,346.63858348688984,116.31138555971592,365.24947387513794
559200.0,600.0,-42951101309.428856,140694018388.37714,112109.99169173092,-28976.270570010816,-8809.288327632526,-0.015968638986581785,147104041687.72458,30285.884679598315,0.07026387355056349,-443579776.1719092,2227586538163220.0,-0.0002582869295069582,-0.00012488200668304497,149597500764.9745,0.016707670453287016,5.089092548664305e-05,346.63676552620745,116.31320619942848,365.2494725260144
559800.0,600.0,-42968486749.39912,140688731759.55872,112100.4085694436,-28975.19578031619,-8812.807666871046,-0.015975101756875897,147104062674.70132,30285.88039356621,0.07038732623280634,-443579777.26390934,2227586535513605.5,-0.0002585331091134219,-0.00012500095205938457,149597500396.6969,0.01670766797370822,5.089808666665269e-05,346.63494847430206,116.31502592977891,365.24947117726333
560400.0,600.0,-42985871544.365234,140683443019.17688,112090.82156962267,-28974.120556196434,-8816.326872330827,-0.015981564098657284,147104083698.45853,30285.876100096426,0.07051077885718245,-443579778.35560805,2227586532864726.2,-0.00025877922076785446,-0.00012511986442919132,149597500028.52097,0.01670766549469705,5.089808666665269e-05,346.6331323310576,116.31684475088375,365.24946982888457
561000.0,600.0,-43003255694.06655,140678152167.3119,112081.23069252522,-28973.04489766886,-8819.845943956523,-0.015988026011884815,147104104758.9958,30285.871799189023,0.07063423142364599,-443579779.4470059,2227586530216582.0,-0.00025902526460462827,-0.00012523874380368817,149597499660.4465,0.01670766301625246,5.089808666665269e-05,346.6313170963578,116.31866266285888,365.2494684808774
561600.0,600.0,-43020639198.24243,140672859204.0441,112071.6359384084,-28971.968804750795,-8823.36488169279,-0.015994487496517364,147104125856.3129,30285.867490844084,0.07075768393214123,-443579780.538102,2227586527569173.5,-0.0002592712403953105,-0.0001253575901492064,149597499292.47382,0.016707660538376037,5.089808666665269e-05,346.62950277008656,116.32047966582162,365.2494671332429
562200.0,600.0,-43038022056.63225,140667564129.45386,112062.03730752939,-28970.892277459567,-8826.883685484287,-0.016000948552513824,147104146990.40945,30285.863175061673,0.07088113638261806,-443579781.6288969,2227586524922501.0,-0.00025951714830114775,-0.00012547640345452314,149597498924.6027,0.016707658061066586,5.089808666665269e-05,346.62768935212745,116.32229575988814,365.24946578598053
562800.0,600.0,-43055404268.97539,140662266943.62152,112052.43480014538,-28969.815315812513,-8830.40235527567,-0.01600740917983309,147104168161.2851,30285.85885184187,0.07100458877503212,-443579782.71939033,2227586522276563.8,-0.00025976298824151675,-0.00012559518375330705,149597498556.83325,0.016707655584324903,5.089808666665269e-05,346.6258768423643,116.32411094517471,365.2494644390904
563400.0,600.0,-43072785835.01123,140656967646.6275,112042.82841651358,-28968.73791982698,-8833.920891011603,-0.01601386937843407,147104189368.93948,30285.854521184745,0.07112804110932928,-443579783.80958265,2227586519631362.2,-0.0002600087602970408,-0.00012571393102311235,149597498189.16537,0.016707653108150453,5.089808666665269e-05,346.62406524068064,116.3259252217981,365.2494630925723
